arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
18/02/2020 20:07:56,11,18/02/2020 20:07:56,11,18/02/2020 20:08:00,18/02/2020 20:08:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:07:57,true,15
18/02/2020 20:09:39,13,18/02/2020 20:09:39,13,18/02/2020 20:05:00,18/02/2020 20:05:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:52:32,true,15
18/02/2020 20:12:00,15,18/02/2020 20:12:00,15,18/02/2020 20:12:00,18/02/2020 20:12:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:12:56,true,15
18/02/2020 20:15:34,19,18/02/2020 20:15:34,19,18/02/2020 20:07:00,18/02/2020 20:07:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 19:45:54,true,15
18/02/2020 20:17:47,21,18/02/2020 20:17:47,21,18/02/2020 20:20:00,18/02/2020 20:20:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:49,true,15
18/02/2020 20:17:48,21,18/02/2020 20:17:48,21,18/02/2020 20:20:00,18/02/2020 20:20:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:49,true,15
18/02/2020 20:21:55,25,18/02/2020 20:21:55,25,18/02/2020 20:22:00,18/02/2020 20:22:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:22:49,true,15
18/02/2020 20:22:07,25,18/02/2020 20:22:07,25,18/02/2020 20:20:00,18/02/2020 20:20:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,15
18/02/2020 20:31:01,34,18/02/2020 20:31:01,34,18/02/2020 20:31:00,18/02/2020 20:31:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:50:52,true,15
18/02/2020 20:32:00,35,18/02/2020 20:32:00,35,18/02/2020 20:32:00,18/02/2020 20:32:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:32:43,true,15
18/02/2020 20:35:16,38,18/02/2020 20:35:16,38,18/02/2020 20:35:00,18/02/2020 20:35:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:36:01,true,15
18/02/2020 20:35:51,39,18/02/2020 20:35:51,39,18/02/2020 20:36:00,18/02/2020 20:36:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:36:01,true,15
18/02/2020 20:36:01,39,18/02/2020 20:36:01,39,18/02/2020 20:36:00,18/02/2020 20:36:00,Tyrrelstown,Baile an Tirialaigh,Parnell Street,Parnell Street,Outbound,bac,1,,no,40D,18/02/2020 19:37:40,true,15
18/02/2020 20:39:58,43,18/02/2020 20:39:58,43,18/02/2020 20:37:00,18/02/2020 20:37:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 19:49:13,true,15
18/02/2020 20:50:01,53,18/02/2020 20:50:01,53,18/02/2020 20:50:00,18/02/2020 20:50:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:50:52,true,15
18/02/2020 20:50:16,53,18/02/2020 20:50:16,53,18/02/2020 20:50:00,18/02/2020 20:50:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:50:52,true,15
18/02/2020 20:50:45,54,18/02/2020 20:50:45,54,18/02/2020 20:51:00,18/02/2020 20:51:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:50:52,true,15
18/02/2020 20:51:43,55,18/02/2020 20:51:43,55,18/02/2020 20:52:00,18/02/2020 20:52:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 19:52:32,true,15
18/02/2020 20:52:00,55,18/02/2020 20:52:00,55,18/02/2020 20:52:00,18/02/2020 20:52:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:52:32,true,15
,,,,,,,,,,,,,,,,,,
18/02/2020 20:19:59,23,18/02/2020 20:19:59,23,18/02/2020 20:20:00,18/02/2020 20:20:00,Drimnagh Road,Br Dhroimeanaigh,Ashington Park,Ashington Park,Outbound,bac,1,,no,122,18/02/2020 19:21:10,true,16
18/02/2020 20:48:38,52,18/02/2020 20:48:38,52,18/02/2020 20:49:00,18/02/2020 20:49:00,Drimnagh Road,Br Dhroimeanaigh,Ashington Park,Ashington Park,Outbound,bac,1,,no,122,18/02/2020 19:49:13,true,16
,,,,,,,,,,,,,,,,,,
18/02/2020 19:59:55,3,18/02/2020 19:59:55,3,18/02/2020 19:46:00,18/02/2020 19:46:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:49,true,17
18/02/2020 20:01:42,5,18/02/2020 20:01:42,5,18/02/2020 19:58:00,18/02/2020 19:58:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:36:00,true,17
18/02/2020 20:01:48,5,18/02/2020 20:01:48,5,18/02/2020 19:46:00,18/02/2020 19:46:00,DCU,DCU,Enniskerry Village,Enniskerry Village,Inbound,bac,1,,no,44,18/02/2020 19:54:09,true,17
18/02/2020 20:02:31,6,18/02/2020 20:02:31,6,18/02/2020 19:53:00,18/02/2020 19:53:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:55:49,true,17
18/02/2020 20:05:26,9,18/02/2020 20:05:26,9,18/02/2020 20:01:00,18/02/2020 20:01:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:49:13,true,17
18/02/2020 20:09:16,12,18/02/2020 20:09:16,12,18/02/2020 20:09:00,18/02/2020 20:09:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:09:37,true,17
18/02/2020 20:11:03,14,18/02/2020 20:11:03,14,18/02/2020 20:07:00,18/02/2020 20:07:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:52:31,true,17
18/02/2020 20:13:19,16,18/02/2020 20:13:19,16,18/02/2020 20:13:00,18/02/2020 20:13:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:14:33,true,17
18/02/2020 20:18:58,22,18/02/2020 20:18:58,22,18/02/2020 20:21:00,18/02/2020 20:21:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:49,true,17
18/02/2020 20:19:11,22,18/02/2020 20:19:11,22,18/02/2020 20:22:00,18/02/2020 20:22:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:49,true,17
18/02/2020 20:23:04,26,18/02/2020 20:23:04,26,18/02/2020 20:23:00,18/02/2020 20:23:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:24:28,true,17
18/02/2020 20:23:26,27,18/02/2020 20:23:26,27,18/02/2020 20:21:00,18/02/2020 20:21:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,17
18/02/2020 20:32:01,35,18/02/2020 20:32:01,35,18/02/2020 20:32:00,18/02/2020 20:32:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:50:52,true,17
18/02/2020 20:33:19,36,18/02/2020 20:33:19,36,18/02/2020 20:33:00,18/02/2020 20:33:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:34:21,true,17
18/02/2020 20:36:40,40,18/02/2020 20:36:40,40,18/02/2020 20:37:00,18/02/2020 20:37:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:37:40,true,17
18/02/2020 20:37:00,40,18/02/2020 20:37:00,40,18/02/2020 20:37:00,18/02/2020 20:37:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:37:40,true,17
18/02/2020 20:51:20,54,18/02/2020 20:51:20,54,18/02/2020 20:51:00,18/02/2020 20:51:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:52:31,true,17
18/02/2020 20:51:40,55,18/02/2020 20:51:40,55,18/02/2020 20:52:00,18/02/2020 20:52:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:52:31,true,17
18/02/2020 20:51:53,55,18/02/2020 20:51:53,55,18/02/2020 20:52:00,18/02/2020 20:52:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:52:31,true,17
18/02/2020 20:53:19,56,18/02/2020 20:53:19,56,18/02/2020 20:53:00,18/02/2020 20:53:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:54:09,true,17
,,,,,,,,,,,,,,,,,,
18/02/2020 19:57:16,Due,18/02/2020 19:57:16,Due,18/02/2020 19:47:00,18/02/2020 19:47:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,18
18/02/2020 19:57:49,1,18/02/2020 19:57:49,1,18/02/2020 19:43:00,18/02/2020 19:43:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:52:31,true,18
18/02/2020 20:01:40,5,18/02/2020 20:01:40,5,18/02/2020 19:47:00,18/02/2020 19:47:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:48,true,18
18/02/2020 20:02:49,6,18/02/2020 20:02:49,6,18/02/2020 19:47:00,18/02/2020 19:47:00,DCU,DCU,Enniskerry Village,Enniskerry Village,Inbound,bac,1,,no,44,18/02/2020 19:54:10,true,18
18/02/2020 20:02:59,6,18/02/2020 20:02:59,6,18/02/2020 19:59:00,18/02/2020 19:59:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:36:01,true,18
18/02/2020 20:03:48,7,18/02/2020 20:03:48,7,18/02/2020 19:55:00,18/02/2020 19:55:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:55:48,true,18
18/02/2020 20:06:51,10,18/02/2020 20:06:51,10,18/02/2020 20:02:00,18/02/2020 20:02:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:49:13,true,18
18/02/2020 20:10:27,14,18/02/2020 20:10:27,14,18/02/2020 20:10:00,18/02/2020 20:10:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:11:16,true,18
18/02/2020 20:12:20,15,18/02/2020 20:12:20,15,18/02/2020 20:08:00,18/02/2020 20:08:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:52:31,true,18
18/02/2020 20:14:36,18,18/02/2020 20:14:36,18,18/02/2020 20:15:00,18/02/2020 20:15:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:16:13,true,18
18/02/2020 20:20:23,23,18/02/2020 20:20:23,23,18/02/2020 20:22:00,18/02/2020 20:22:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:48,true,18
18/02/2020 20:20:28,24,18/02/2020 20:20:28,24,18/02/2020 20:23:00,18/02/2020 20:23:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,18
18/02/2020 20:24:24,27,18/02/2020 20:24:24,27,18/02/2020 20:24:00,18/02/2020 20:24:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:24:28,true,18
18/02/2020 20:24:52,28,18/02/2020 20:24:52,28,18/02/2020 20:23:00,18/02/2020 20:23:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,18
18/02/2020 20:32:51,36,18/02/2020 20:32:51,36,18/02/2020 20:33:00,18/02/2020 20:33:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:50:52,true,18
18/02/2020 20:34:36,38,18/02/2020 20:34:36,38,18/02/2020 20:35:00,18/02/2020 20:35:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:36:01,true,18
18/02/2020 20:37:54,41,18/02/2020 20:37:54,41,18/02/2020 20:38:00,18/02/2020 20:38:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:39:18,true,18
18/02/2020 20:37:57,41,18/02/2020 20:37:57,41,18/02/2020 20:38:00,18/02/2020 20:38:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:39:18,true,18
18/02/2020 20:52:46,56,18/02/2020 20:52:46,56,18/02/2020 20:53:00,18/02/2020 20:53:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:54:10,true,18
18/02/2020 20:52:46,56,18/02/2020 20:52:46,56,18/02/2020 20:53:00,18/02/2020 20:53:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:54:10,true,18
18/02/2020 20:52:57,56,18/02/2020 20:52:57,56,18/02/2020 20:53:00,18/02/2020 20:53:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:54:10,true,18
18/02/2020 20:54:36,58,18/02/2020 20:54:36,58,18/02/2020 20:55:00,18/02/2020 20:55:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:55:48,true,18
,,,,,,,,,,,,,,,,,,
18/02/2020 19:57:23,Due,18/02/2020 19:57:23,Due,18/02/2020 19:47:00,18/02/2020 19:47:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,19
18/02/2020 19:58:25,1,18/02/2020 19:58:25,1,18/02/2020 19:43:00,18/02/2020 19:43:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:52:31,true,19
18/02/2020 20:02:16,5,18/02/2020 20:02:16,5,18/02/2020 19:48:00,18/02/2020 19:48:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:48,true,19
18/02/2020 20:03:15,6,18/02/2020 20:03:15,6,18/02/2020 19:48:00,18/02/2020 19:48:00,DCU,DCU,Enniskerry Village,Enniskerry Village,Inbound,bac,1,,no,44,18/02/2020 19:54:09,true,19
18/02/2020 20:03:31,7,18/02/2020 20:03:31,7,18/02/2020 19:59:00,18/02/2020 19:59:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:36:00,true,19
18/02/2020 20:04:20,7,18/02/2020 20:04:20,7,18/02/2020 19:55:00,18/02/2020 19:55:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:55:48,true,19
18/02/2020 20:07:27,11,18/02/2020 20:07:27,11,18/02/2020 20:03:00,18/02/2020 20:03:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:49:12,true,19
18/02/2020 20:10:56,14,18/02/2020 20:10:56,14,18/02/2020 20:11:00,18/02/2020 20:11:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:11:16,true,19
18/02/2020 20:12:52,16,18/02/2020 20:12:52,16,18/02/2020 20:08:00,18/02/2020 20:08:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:52:31,true,19
18/02/2020 20:15:08,18,18/02/2020 20:15:08,18,18/02/2020 20:15:00,18/02/2020 20:15:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:16:13,true,19
18/02/2020 20:20:59,24,18/02/2020 20:20:59,24,18/02/2020 20:23:00,18/02/2020 20:23:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:48,true,19
18/02/2020 20:21:00,24,18/02/2020 20:21:00,24,18/02/2020 20:23:00,18/02/2020 20:23:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,19
18/02/2020 20:24:57,28,18/02/2020 20:24:57,28,18/02/2020 20:25:00,18/02/2020 20:25:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:26:07,true,19
18/02/2020 20:25:28,29,18/02/2020 20:25:28,29,18/02/2020 20:23:00,18/02/2020 20:23:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,19
18/02/2020 20:33:12,36,18/02/2020 20:33:12,36,18/02/2020 20:33:00,18/02/2020 20:33:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:50:52,true,19
18/02/2020 20:35:08,38,18/02/2020 20:35:08,38,18/02/2020 20:35:00,18/02/2020 20:35:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:36:00,true,19
18/02/2020 20:38:16,41,18/02/2020 20:38:16,41,18/02/2020 20:38:00,18/02/2020 20:38:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:39:18,true,19
18/02/2020 20:38:29,42,18/02/2020 20:38:29,42,18/02/2020 20:38:00,18/02/2020 20:38:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:39:18,true,19
18/02/2020 20:53:08,56,18/02/2020 20:53:08,56,18/02/2020 20:53:00,18/02/2020 20:53:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:54:09,true,19
18/02/2020 20:53:22,56,18/02/2020 20:53:22,56,18/02/2020 20:53:00,18/02/2020 20:53:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:54:09,true,19
18/02/2020 20:53:29,57,18/02/2020 20:53:29,57,18/02/2020 20:53:00,18/02/2020 20:53:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:54:09,true,19
18/02/2020 20:55:08,58,18/02/2020 20:55:08,58,18/02/2020 20:55:00,18/02/2020 20:55:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:55:48,true,19
,,,,,,,,,,,,,,,,,,
18/02/2020 19:57:30,1,18/02/2020 19:57:30,1,18/02/2020 20:05:00,18/02/2020 20:05:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:55:48,true,21
18/02/2020 19:58:15,1,18/02/2020 19:58:15,1,18/02/2020 19:56:00,18/02/2020 19:56:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:49:12,true,21
18/02/2020 19:59:04,2,18/02/2020 19:59:04,2,18/02/2020 19:49:00,18/02/2020 19:49:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,21
18/02/2020 19:59:58,3,18/02/2020 19:59:58,3,18/02/2020 19:45:00,18/02/2020 19:45:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:55:48,true,21
18/02/2020 20:03:15,6,18/02/2020 20:03:15,6,18/02/2020 19:49:00,18/02/2020 19:49:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:54:09,true,21
18/02/2020 20:04:16,7,18/02/2020 20:04:16,7,18/02/2020 19:49:00,18/02/2020 19:49:00,DCU,DCU,Enniskerry Village,Enniskerry Village,Inbound,bac,1,,no,44,18/02/2020 19:54:09,true,21
18/02/2020 20:04:31,8,18/02/2020 20:04:31,8,18/02/2020 19:56:00,18/02/2020 19:56:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:54:09,true,21
18/02/2020 20:04:47,8,18/02/2020 20:04:47,8,18/02/2020 20:01:00,18/02/2020 20:01:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:36:00,true,21
18/02/2020 20:08:50,12,18/02/2020 20:08:50,12,18/02/2020 20:04:00,18/02/2020 20:04:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:49:12,true,21
18/02/2020 20:12:06,15,18/02/2020 20:12:06,15,18/02/2020 20:12:00,18/02/2020 20:12:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:12:55,true,21
18/02/2020 20:14:08,17,18/02/2020 20:14:08,17,18/02/2020 20:10:00,18/02/2020 20:10:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:52:31,true,21
18/02/2020 20:16:23,19,18/02/2020 20:16:23,19,18/02/2020 20:16:00,18/02/2020 20:16:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:17:51,true,21
18/02/2020 20:22:16,25,18/02/2020 20:22:16,25,18/02/2020 20:25:00,18/02/2020 20:25:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,21
18/02/2020 20:22:22,25,18/02/2020 20:22:22,25,18/02/2020 20:24:00,18/02/2020 20:24:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:55:48,true,21
18/02/2020 20:26:16,29,18/02/2020 20:26:16,29,18/02/2020 20:26:00,18/02/2020 20:26:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:27:45,true,21
18/02/2020 20:26:52,30,18/02/2020 20:26:52,30,18/02/2020 20:25:00,18/02/2020 20:25:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,21
18/02/2020 20:34:01,37,18/02/2020 20:34:01,37,18/02/2020 20:34:00,18/02/2020 20:34:00,Harristown,Baile Anraí,Grange Castle,Caisleán na Gráinsí,Inbound,bac,1,,no,13,18/02/2020 19:50:52,true,21
18/02/2020 20:36:23,39,18/02/2020 20:36:23,39,18/02/2020 20:36:00,18/02/2020 20:36:00,Shanard Road, ,Park Avenue,Park Avenue,Inbound,bac,1,,no,1,18/02/2020 19:37:39,true,21
18/02/2020 20:39:09,42,18/02/2020 20:39:09,42,18/02/2020 20:39:00,18/02/2020 20:39:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41,18/02/2020 19:39:18,true,21
18/02/2020 20:39:45,43,18/02/2020 20:39:45,43,18/02/2020 20:40:00,18/02/2020 20:40:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:40:58,true,21
18/02/2020 20:54:01,57,18/02/2020 20:54:01,57,18/02/2020 20:54:00,18/02/2020 20:54:00,Swords Manor,Mainéar Shoird,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,41C,18/02/2020 19:54:09,true,21
18/02/2020 20:54:45,58,18/02/2020 20:54:45,58,18/02/2020 20:55:00,18/02/2020 20:55:00,Dublin Airport,Aerfort,Brehon Field Rd,Brehon Field Rd,Inbound,bac,1,,no,16,18/02/2020 19:55:48,true,21
18/02/2020 20:54:46,58,18/02/2020 20:54:46,58,18/02/2020 20:55:00,18/02/2020 20:55:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:55:48,true,21
,,,,,,,,,,,,,,,,,,
18/02/2020 19:59:41,3,18/02/2020 19:59:41,3,18/02/2020 20:07:00,18/02/2020 20:07:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:55:48,true,22
18/02/2020 20:01:18,4,18/02/2020 20:01:18,4,18/02/2020 19:47:00,18/02/2020 19:47:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,22
18/02/2020 20:29:03,32,18/02/2020 20:29:03,32,18/02/2020 20:27:00,18/02/2020 20:27:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,22
,,,,,,,,,,,,,,,,,,
18/02/2020 20:00:51,4,18/02/2020 20:00:51,4,18/02/2020 20:08:00,18/02/2020 20:08:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:55:48,true,23
18/02/2020 20:02:28,6,18/02/2020 20:02:28,6,18/02/2020 19:48:00,18/02/2020 19:48:00,St Pappin's Rd,St Pappin's Rd,Blackthorn Road,Blackthorn Road,Inbound,bac,1,,no,11,18/02/2020 19:47:34,true,23
